Account,Failure,Success
f6be712d932810d3b2dd67e494cb78df,11.0,89.0
f6c79f4af478638c39b206ec30ab166b,0.0,100.0
f7cfdde9db36af8e0d9a6d123d5c385e,92.0,8.0
f8e081a7c5c57e54ee0dbb33f73c91c7,0.0,100.0
f970d678e6dd06c055be0ba1113664ab,0.0,100.0
f9ea0b32236d8c283c646d67ee06b717,100.0,0.0
fb2697869f56484404c8ceee2985b01d,24.0,76.0
fb8feff253bb6c834deb61ec76baa893,2.0,98.0
fc3cf452d3da8402bebb765225ce8c0e,21.0,79.0
fd00972962a2199dad9533366040fe2b,100.0,0.0
fd1be5bb737d23e0236b52c9cb69d514,100.0,0.0
fe9216af121c8adb375578f7622274c2,0.0,100.0
045117b0e0a11a242b9765e79cbf113f,39.0,61.0
07845cd9aefa6cde3f8926d25138a3a2,22.0,78.0
07d295b50a9c16f891eb1a52ea0372fe,21.0,79.0
081be9fdff07f3bc808f935906ef70c0,20.0,80.0
081fe52c015db403f9fea9ac449d0201,0.0,100.0
0a31b8b048c10332ece27bef9670bda8,13.0,87.0
0b080540f817dd397faae9a6029d7eb3,0.0,100.0
0b7f82d5fa92e1e509b6ef635abf09bc,12.0,88.0
0d3e39daa6f8414f6118900ec9860602,0.0,100.0
0d62ec55a272ddf71e84f925df1777bf,0.0,100.0
0d98eac7c059762ee05b27987db9ff61,100.0,0.0
0e496a795b47fd07c94a87ad94ac683d,100.0,0.0
0fc857ff172e6a0363604e8bdcf86ee4,0.0,100.0
107030ca685076c0ed5e054e2c3ed940,39.0,61.0
1111416c64bcd3367986a25b18c7da40,0.0,100.0
11c484ea9305ea4c7bb6b2e6d570d466,8.0,92.0
12ceaaf0b00ef930701eefe83099d39a,79.0,21.0
13d7df3c17502af69aafccc758195f96,72.0,28.0
1bf50b1aa5574ec9c56a8f2af4039ed7,0.0,100.0
1cd73be1e256a7405516501e94e892ac,77.0,23.0
1da546f25222c1ee710cf7e2f7a3ff0c,100.0,0.0
1dd1d4331cb069ab101a698f8c7920c5,56.0,44.0
1dfbac99bfb6d351efe1814d7339e9d9,42.0,58.0
1e3b132d0b633e401b4407a971dd8c5a,13.0,87.0
1e48c4420b7073bc11916c6c1de226bb,27.0,73.0
1f8ac4a305f85a4b617655db27206fe1,100.0,0.0
207f88018f72237565570f8a9e5ca240,100.0,0.0
2096479f1f57167cecb0a029dd9477f3,100.0,0.0
2167afc4a46ea99c6b39b178f4c8501d,0.0,100.0
21a921f165298b0110b80821cc5bd761,25.0,75.0
21cd1658dfd2507648e76c416ff04265,0.0,100.0
22052ed6db7561a2a8abc3e50d68f829,0.0,100.0
22834a871c0a23997163e3b390e4b8ea,0.0,100.0
22b8c9e655abdea777754566dbb0bc77,100.0,0.0
24064e6576a74af1b8eda89277c6b659,2.0,98.0
2469b65df41de51708518ffe8dc9c08b,100.0,0.0
248fc25e78dfd13c7f22da88e4b79924,100.0,0.0
26179ca0f5ce5f21dc1530c93bbe7ee4,80.0,20.0
284c2099f0edd7786c443222e5b67a18,18.0,82.0
2c81a094d632c8b510c6c676eec4c358,9.0,91.0
2db559a91e35ed06d98446aa9cbbcc73,29.0,71.0
2ecd2bd94734e5dd392d8678bc64cdab,0.0,100.0
2f02ebc2e4fc50a2545e0709c5fb526c,100.0,0.0
301bf48ccd2d928584a1c7750415a859,100.0,0.0
30c18a2766ccbd2d71d076e0884f36d3,0.0,100.0
315b1acf4b02f647bee12e61eff66c05,9.0,91.0
3172362312fcf09d96f02125f66b74f5,0.0,100.0
326fb04c3abf030fe3f4e341f39b573f,14.0,86.0
327204b057100a1b7c574c2691c9a378,33.0,67.0
356333e7a96d35ff0f200107a9317e15,84.0,16.0
3603347ef7a7079cf655ca5f28c1c80d,100.0,0.0
3cf2113ec002108310579e887823f591,88.0,12.0
3d910ef9becd86edb2d3be8ca8dfa1fc,100.0,0.0
3dfc20df8217703e7233c770fb10b97a,23.0,78.0
3e477743dda87ebc24d3c93bfb817d58,0.0,100.0
3f314e3cb0692a85f98cd745090b2e7e,100.0,0.0
3f32aabc5aa9ba61b38fce8580464495,0.0,100.0
3fb2e1b55397557a0f3e4370d3ae2073,100.0,0.0
402b0702500cd47ff36e689465afd783,0.0,100.0
40b28f4fc90cff423e2a75266497539f,100.0,0.0
40ddaee25009b9e616272713206535a1,0.0,100.0
4113e430544c25cc1af8e2317f4b7875,42.0,58.0
417d83fb3c862e79c67e1e20fa6fe9d3,10.0,90.0
430cbcb0d9dcadb1ca659196202990d4,100.0,0.0
438a2387ea89de0bc096b72b4c854c10,100.0,0.0
4466f2c1e7eed04c491b8620b142ff72,61.0,39.0
446bd5fa13bf6b29f2b0530c36300b10,75.0,25.0
47110232f53d1e4039a0c7c9e8ddad26,42.0,58.0
4838f567d132429effc494fcda4ad56d,52.0,48.0
4a7a6fd7f3d34d4310e1b705b86364db,1.0,99.0
4ba9c4cbc9d4bc70794e3ba598e0ece6,0.0,100.0
4bb469905246950273af7b6593ae0009,100.0,0.0
4c28db6cc0ca101caa574083cf238466,100.0,0.0
4c72c61607ee5069a12fc62b912c3bdc,0.0,100.0
4cb40023ec377287074815415900886a,0.0,100.0
4d858e0474a0a08c9257ee6250f847d2,0.0,100.0
4dc0e5310c348cbf9b07ef0df5418f33,39.0,61.0
53c884f6c22fed309c0c3614f5669eaf,100.0,0.0
5444df470d67382653f5c5600221ddb7,0.0,100.0
553fc92e5ded83cf9e97028d135309f6,0.0,100.0
56138186020206c2b1d99be41c8dc9b8,0.0,100.0
5c96ab47cd8c08e27bb5e3e8e7cc72c4,94.0,6.0
5d334e4b50f5baaafd2dcf13babea6b4,100.0,0.0
5e1982541fb01c50b6509e8ad3b5221c,25.0,75.0
5ecb8385a9c516be58163f780a401eba,0.0,100.0
5ffdc65e9d413e3acd7b8ba5d03477a1,0.0,100.0
612200e0aeac414e06a403dfb9741d24,100.0,0.0
613cec61b581b174c770c88a0dd578ee,0.0,100.0
63f3b385141b5cb91d2ea1f058384f06,0.0,100.0
6460cc8da8c4b9e54b1ea75c275c3f35,11.0,89.0
649d45bf179296e31731adfd4df25588,0.0,100.0
6743d8491065a2d22186d4630c1f4980,74.0,26.0
67aa773382d70db394d69c0d6941b885,44.0,56.0
680a8d55cea7984805c47e807c854f84,0.0,100.0
691f453dee852ba0ea7222427a888edc,100.0,0.0
69f1d5a45626923b41a978215de0174a,50.0,50.0
6a76035cf22f0d598e3d66f610d77867,0.0,100.0
6c340f25839e6acdc73414517203f5f0,36.0,64.0
6d5768ba809b699ac0cdb94f96acc739,100.0,0.0
6dac7e59aacae96bd6b9ec6b9afa1e4c,41.0,59.0
6e1ff1976ef507dfe2693cfcbdd9aae6,100.0,0.0
70fcb77e6349f4467edd7227baa73222,4.0,96.0
761477e659cec3fb2fd546672b0d6280,2.0,98.0
78719f11fa2df9917de3110133506521,0.0,100.0
7a2831d578da49e38936bc3fa5ce5ca6,3.0,97.0
7ca661b506ca99920dd077fc04c19715,100.0,0.0
7e1d842d0f7ee600116ffc6b2d87d83f,100.0,0.0
7f9f1c8d90c069f16dc638b529ba03ba,0.0,100.0
806f9458339cae812992e23ec53989ae,0.0,100.0
81ca711c049cd02f617d3ae4000a6cab,18.0,82.0
81ed4a2c25f881bef314565e4f00c3cb,0.0,100.0
834765d73ebf40b859bc3000b3a9531a,0.0,100.0
84e06f3c71f657723173b3ddfe08fd8c,5.0,95.0
8606f35ec6c77858dfb80a385d0d1151,100.0,0.0
8799dbbf9fce2e04f0705702e783b6a7,0.0,100.0
87bd028b9fa7cedea0649c2171954b15,0.0,100.0
890a09778691261d1e1e7c65f6101d3c,99.0,1.0
89c0590cd1499525b298fe68f263ed07,0.0,100.0
8a898f8ade5848598d11aee0fa0a1a30,100.0,0.0
8cad6fe9bc49034de21009541478bd5e,31.0,69.0
8e0f5a9efbf3ad58606380abe0decf95,32.0,68.0
8f4c7958a3ef11baf6c6053f83fc3511,0.0,100.0
8f53295a73878494e9bc8dd6c3c7104f,33.0,67.0
912527e69aef16ac97324684dda53015,100.0,0.0
9185f3ec501c674c7c788464a36e7fb3,100.0,0.0
9408ba88ca7ad5c80068510db7832ea9,50.0,50.0
94b2b0f4b6764b8bca29501e0b26cc2c,5.0,95.0
94eb3174c69baa2aa3e3ebf3d6605d8b,33.0,67.0
9778d5d219c5080b9a6a17bef029331c,3.0,97.0
9810b9ab99de7a4f5ced1e846d740b04,0.0,100.0
9a81e45c27473af4628ddce5c7e1d576,35.0,65.0
9a9fdbd56eb7c442646ab01c6bb3a70f,0.0,100.0
9b01c6d8ab02d4300b2cef6774812afd,1.0,99.0
9bde09f29256de88f4897345646c850c,63.0,38.0
9c7660b8dc616c5d3392c0c1c14c2245,0.0,100.0
9d0231d43ebb66349e1bd614cba89796,70.0,30.0
a0c885732bf3788b2dbe03a625cd9114,100.0,0.0
a333e28e13fad944153b8375bf5cab8d,13.0,87.0
a797b6a1d0ad896d6ef294d668d9a0c0,100.0,0.0
a81b8d7fe836ce0099f35285c4960522,0.0,100.0
a8c10ea52e3b84e7a2948f25a13f2768,100.0,0.0
a933845584061f71dcaf5044998c7980,100.0,0.0
aae58edc3a921e3bd0100a45406e72f6,17.0,83.0
ab288b32838f06c08418731a818ca77c,74.0,26.0
ac1ae6a547bf25a11284c7595eff6df7,13.0,88.0
account_id,100.0,0.0
b14680dec683e744ada1f2fe08614086,60.0,40.0
b2c6dec66eada0847015737371ffa928,100.0,0.0
b2df0a0d4116c55f81fd5aa1ef876510,95.0,5.0
b62682b1aee36c174fb06aa3527f43e8,10.0,90.0
b6ab849c9de03fd83b0125ad4e9b2f92,0.0,100.0
b6d6a6352116e2fa9ef337bb31883ab9,100.0,0.0
b8b6674d4052e35e4553ac6788eb30b5,100.0,0.0
b8cfbf77a3d250a4523ba67a65a7d031,92.0,8.0
be634e0625f9ca50cc61941836352b5f,9.0,91.0
bf5ecfddd572bc0ddb8106d262600b7a,0.0,100.0
c20a7ce2a627ba838cfbff082db35197,100.0,0.0
c230257fc8994f9835dc50c0b267db0e,57.0,43.0
c30a870d21a9d939e49a93972b7b8c71,98.0,2.0
c798005f9c3cb72fd897dacff6e9add5,96.0,4.0
cc0c554f4718ade1bc758bb4f1c7f249,0.0,100.0
cc46f33ee83eb94cea644695f8717c0e,100.0,0.0
cc75aafab66bdbbd714fbd6e6fcdbc92,1.0,99.0
ccb0989662211f61edae2e26d58ea92f,100.0,0.0
cebd648f9146a6345d604ab093b02c73,6.0,94.0
cf4298addd63275b043eb83dc27f0ed3,88.0,12.0
cf4e6901a385fde1165b69c16085ab4a,100.0,0.0
cf8f0678e67cb002c2b68f9f68629885,0.0,100.0
d04863f100d59b3eb688a11f95b0ae60,73.0,27.0
d1885da7474cc37a39aff2573d607d75,0.0,100.0
d2361d07d9f4dd38dd802a5e917176a3,15.0,85.0
d4535535b455dd9b910ba56286a4d8f5,50.0,50.0
d61d1b751765ab7039a9c40cea1bd6de,0.0,100.0
d9788dca1673b499692fc7ab062e283f,34.0,66.0
db21230295a1d3539abc863a9d489063,0.0,100.0
db36d4e03c06b2174e2eb289f98fad37,100.0,0.0
db9eeb7e678863649bce209842e0d164,61.0,39.0
dba1f3f1753db3b8a2921d97d6f4b86b,33.0,67.0
dcbf540f6a9056d33884b1f54a610c1b,96.0,4.0
ddb15d13f8dbd975d89c8ba51cfca72c,100.0,0.0
ddb30680a691d157187ee1cf9e896d03,9.0,91.0
df584ebb35586e6afddb744e9de7236f,17.0,83.0
df5aec07cb149d32c29c536d694bce24,2.0,98.0
df613558c15ae2f7ad53bc2c71e8447b,24.0,76.0
e02cf150a0e8155a1bf54e4d586dcb37,29.0,71.0
e069ba4cfea772a926e1043a88440ffc,0.0,100.0
e26bf5a3c736014510621a300e9e8d96,5.0,95.0
e347c51419ffb23ca3fd5050202f9c3d,66.0,34.0
e355819c0931a90b594aeb8d6a73587f,38.0,62.0
e76576f0906df4e46991bcad3dd7ed61,20.0,80.0
e90d8b88bd5eff7998b57f730c10dd80,13.0,87.0
e9c6e8e9e7eb82debe397b2066a787b8,100.0,0.0
ed485f32c49395e138282af2565b44be,0.0,100.0
ed80be7e22f987619ac49099673ad49f,6.0,94.0
f091f92b1ea77a949f406c1e09dcb81b,3.0,97.0
f0bc49a48370642aac2e13d6db960830,36.0,64.0
f43091d43d9312511c264d4f24da163a,100.0,0.0
f7d7a8410cdb8c339a83a959bd0bf96e,73.0,27.0
f7ec81ad2ba15c1b53cbab8cfa346e9d,100.0,0.0
f84d465177e84bb4e756a8319443cdcb,100.0,0.0
f8c88acab61c9e8917b1c2d490017e5c,14.0,86.0
fa17a68f853853baf9cf1ee222cfe999,17.0,83.0
facf5003d58fae3ef03ee2c26a21f5e8,0.0,100.0
fc7b1dd1da46208a27e47035cbdab149,100.0,0.0
fcb3c01797640c7ec6f32cb00764ba44,1.0,99.0
